,review_text,label,prediction
73,scrub terbaik untuk wajahku butiran scrubnya tidak terlalu kasar jadi saat saya menggosok wajah tidak menyengat hanya perlu sedikit bisa digunakan untuk wajah dan leher alhasil kulit saya sangat lembut dan kulit mati terangkat di bak dijelaskan dipakai seminggu sekali tapi karena saya aktif di luar saya pakai seminggu dua kali setelah itu saya memakai masker yang bekerja sangat baik di kulit saya ,1,0
74,salah satu perawatan andalan di pagi dan sore hari sehabis cuci muka pagi dan malam saya semprot fte di pindahkan ke botol semprot biar lebih hemat ke seluruh bagian wajah dan leher tunggu beberapa menit s ai cairan meresap kemudian saya menggunakan pelembab kulit terasa lebih kenyal dan segar ,1,1
75,saya sangat suka dengan produknya image dari lotionnya sangat cocok untuk kulit dengan harga super murah dan mudah di beli di supermarket manapun baunya enak lotionnya tidak terlalu kuat memberikan efek pemutih yang instan jadi kalau dipakai harus di pakai rata agar tidak ada bercak,1,-1
76,kombo andalan perawatan asam dengan cairan tenaga komedo bha dan ingat ini bukan toner ini adalah perawatan dua s ai tiga kali seminggu dan setelah itu harus terhidrasi dengan baik jadi setelah pembersihan bha power liquid tunggu menit aha cairan daya whitehead tunggu menit lagi lanjutkan perawatan kulit sangat membantu membuatnya cerah entah kenapa jika menggunakan ini kulit telapak tangan juga ikut terkelupas bisa dibayangkan betapa bagusnya daya eksfoliasi tersebut pasti membeli kembali ,1,1
77,baunya harum prodak nivea segar sangat cepat meresap harganya juga murah masuk akal mudah ditemukan juga dapat ditemukan dimana mana dan spfnya juga lumayan untuk aktivitas di luar efek pemutihannya tidak enak hanya saja tidak terlihat kusam ,0,0
78,kebetulan saya pake travel kit hasilnya di kulit terasa kenyal dan lembab cuma gak tau kenapa efeknya jerawat kecil yang bikin males pakai padahal hasilnya bagus kenyal dan lembab ,1,1
79,saya membeli toner ini dalam satu paket susu pembersih saya tidak tahu apakah efek dari mencerahkannya kelihatan mudah didapat toner berbau harum tidak ada yang menyengat wajahku sakit sekali pakai ini kulit terlalu panas kulit jadi agak kering efeknya akan cerah sebentar setelah itu akan kembali ke kulit semula,-1,-1
80,beli sunscreen gel wardah mula mula cuma coba coba saja malahan suka lembab cepat meresap padahal ada yang bikin berminyak tapi gak ngaku mungkin karena kulit saya kering overal like it murah juga h ir setiap hari pakai tapi kesehariannya saya lakukan di dalam ruangan yaa belum pernah pake outdoor ke pantai atau liburan,0,0
81,beli ini karena membutuhkan toner asam yang sedikit lebih kuat dari yang biasa digunakan dan juga karena salah satu yang direkomendasikan oleh banyak blogger mengandung asam laktat dan katanya cocok untuk orang dengan kulit kering yaitu saya yang ternyata ternyata cukup mengeringkan untuk kulit kering dibandingkan toner berbahan bha namun jika anda membutuhkan asam yang lebih kuat rasanya ini benar benar berfungsi apalagi saya biasanya hanya menggunakan toner asam yang kekuatannya hanya separuh ini untuk masalah kering tambalan kering tidak muncul tapi ini membuatku tidak memakainya setiap hari kalau hasilnya memang saat kulit sudah kusam banget dan pemakaian ini rasanya enak banget hanya dalam beberapa hari langsung cerah saya akan menggunakannya saat kulit saya sangat kusam ,0,1
82,aaaaarrgghh sazlah salah satu produk yang benar benar menghancurkan saya mukanya gosong pas pakai alkoholnya terlalu tinggi habis pakai mukanya jadi pedas kemerahan ternyata gosong padahal harganya murah cuma muka korbannya jangan pakai itu lagi ,-1,-1
83,pertarungan ini alkoholnya agak tersendat saya menggunakan ini karena ini mengingatkan saya pada losion asam salisilat klinique yang mengklarifikasi sepertinya sebagian besar di merek sebelahnya seperti banyak air atau lainnya agen di sini dan lotionnya sangat encer encer itu bagus lotion ini terasa bersih mungkin karena efek alkohol seolah olah saya menerapkan perlindungan antibakteri hahahha tetapi pada akhirnya saya akan cukup kembali ke lotion klarifikasi clinique ,-1,-1
84,kalo untuk fungsinya sama seperti toner toner lain lumayan juga untuk menghilangkan kotoran yang nempel karena seharian di luar hmm tapi kalau menurutku baunya lumayan enak jadi terkadang agak mengganggu juga dan yang sangat disayangkan adalah kemasannya karena kacanya kurang travel friendly jadi berat dan takut pecah kalau dibawa kemana mana padahal kacanya tebal hehe,1,1
85,toner favorit saya dari kiehl s saya sangat suka dengan wangi calendulanya dan pas saya pakai muka terasa sejuk menyejukkan kalem haha cocok banget dengan kulit sensitif dan agak berminyak seperti milik saya kebetulan saya juga menggunakan facial wash calendula jadi toner ini benar benar pelengkap hehehe,1,1
86,puas banget pakai scrub ini dibanding merk lain biji strawberry nya enak banget tapi buihnya pas apalagi aromanya enaaaaaaaaah benar benar seperti stroberi asli efek after effect setelah pemakaian juga bagus untuk badan kelembaban pas tapi terasa bersih minusnya buat saya menurut saya harganya agak terlalu mahal ,0,0
87,saya sangat suka crubbing menggunakan produk tiff ini biasanya saya menggunakan rasa teh hijau untuk wajah dan leher dan rasa kopi untuk tubuh tangan kaki ketiak pipi bokong bergizi banget bikin kulit jadi halus dan sehat banget untuk wajah setelah di scrub menggunakan ini jerawat kecil saya akan langsung keluar tapi tidak lama sembuh saya biasanya menggosok wajah dan badan saya seminggu sekali tapi produk ini lumayan lama kok habis intinya produk ini recommended banget untuk ditambahkan ke rangkaian skin care kamu ,1,1
88,baunya sangat enak teksturnya cukup kasar tapi tidak masalah ini benar benar seperti gula pasir membuat kulit halus kemasannya bagus karena produknya mudah dikeluarkan setelah digunakan kulit menjadi halus lembab harum,0,0
89,etude house wonder pore freshner dulu saya pakai ini saya sangat suka ya hasilnya h ir sama dengan toner lainnya yaitu lebih terjangkau dan mengandung konten yang lebih ringan jadi saya tidak merekomendasikannya,-1,1
90,saya menggunakan cat tubuh ini sekarang ketika saya membelinya saya bertanya tanya apa bedanya shower gel strawberry biasa dan scrub jadi body polish seperti shower gel tapi dengan scrub butiran yang menurut saya lumayan besar tapi karena jumlahnya sedikit jadi enak dipakai baunya seperti strawberry segar ,0,0
91,dari whitening line ski saya hanya menggunakan serum ini mungkin karena itu hanya serumnya jadi hasilnya juga tidak terlalu terlihat dengan serum ini wajah saya jadi lebih cerah merah di zona t saat saya memencet komedo juga akan cepat hilang saat saya menjatuhkan serum ini tapi bintik bintik itu masih belum hilang akhirnya saya menggunakan merk tetangga yang tidak semahal ini,-1,0
92,pertama kali saya keluar dari perawatan dokter saya menggunakan fte ini dua bulan pertama saya buat untusan tapi setelah itu aman apalagi dipadukan dengan krim stempower sk ii ukuran ml bisa saya pakai h ir bulan saya menggunakan kapas yang dipotong cukup tetes saja karena jika terlalu banyak akan mengeringkan kulit aneh padahal fungsinya untuk melembabkan jika anda menggunakan sedikit pelembab jika anda menggunakannya paling banyak justru membuatnya kering ,1,1
93,produk ini sudah menjadi rutinitas perawatan kulit saya saya sangat suka segar setelah menggunakan produk ini kulit wajah saya terasa segar dan sehat ketika saya menyentuhnya teksturnya seperti air tapi agak lengket tidak gak bikin berminyak di kulit ku bakalan beli kembali deh ,1,1
94,produk paling inovatif saat ini menurut saya digunakan selama beberapa minggu hasilnya terlihat wajah menjadi lebih cerah halus dan bercahaya efek pembersihannya ada di awal tetapi seiring waktu kulit menjadi lebih baik harganya tidak ramah kantong tapi hasilnya sangat sepadan oleh karena itu pemakaiannya juga irit dan irit hahahhaha,1,1
95,tidak cocok menggunakan losion bening ini malah membuat wajah saya semakin kering dan memiliki guratan yang buruk ketika saya pertama kali menggunakannya wajah saya menjadi merah panas sekali untungnya saya mendapat s el sebelum membeli ukuran penuh mungkin nanti saya akan coba lagi jika kulit saya sudah berminyak ,-1,-1
96,menurut saya scrubnya sudah pas tidak terlalu kasar sehingga tidak melukai kulit saya takut belum pernah pakai scrub sebelumnya tapi saya lihat review scrub ini bagus banget saya coba dan suka cuma kali pakai jadi belum terlihat efeknya jelas saya suka kalau saya gosok perlahan tidak membuat kulit saya sakit dan ketika wajah saya kering tidak menarik dan tidak membuatnya kering secara keseluruhan sangat suka,1,0
97,harga lulur badan lumayan mahal untungnya isinya lumayan banyak butiran scrub terasa cukup di kulit tetapi tidak mengiritasi kulit bekerja sangat baik dalam pengelupasan kulit bukan kipas untuk aromanya membuat kulit terasa lembut setelah digunakan salah satu favoritku ,1,0
98,pakai ini karena sudah dikemas kulit saya sekaligus cukup sensitif makanya saya hanya menggunakannya sekali sehari pada awalnya karena menurut saya toner ini agak ringan tapi ternyata masih agak keras buat saya jadi sekarang saya hanya pakai seminggu sekali lalu x seminggu dan seterusnya saya berharap kulit saya terbiasa dengan itu karena menurut saya dengan menggunakan toner ini kulit lebih cerah dan sangat bersih ,1,1
99,harganya murah untuk ukuran tabir surya dan mudah didapatkan dimana saja kemasannya lucu ramah perjalanan banget saya belum pernah membeli warna uv ini sebelumnya tetapi belum pernah mencobanya dengan teman harapan awal saya untuk produk ini adalah sejenis pelembab berwarna karena memiliki warna tapi ternyata ekspektasi saya salah warna uv ini sangat cocok untuk kulit berminyak saya tapi sayangnya dia membuat gips putih ,-1,0
100,pertama kali saya beli ini karena sunscreen favorit saya habis di tengah perjalanan dinas di provinsi paling timur indonesia rasanya agak lengket dan tidak langsung meresap saat dioleskan ke wajah butuh waktu lama dan setelah beberapa jam menggunakan yang ada di wajah jadi berminyak untuk harga tergolong sangat bersahabat di kantong padahal ternyata tidak pas di wajah yang memang berminyak jadi produk ini digunakan beberapa kali dan s ai saat ini hanya disimpan ,0,-1
101,gunakan selalu wardah sun screen sebelum mengaplikasikan daily cream di wajahku lumayan tidak membuat wajah berbintik bintik karena aktivitas saya dikantor selalu diluar ruangan makanya sun screen ini menjadi produk wajib yang wajib digunakan selain itu harganya juga muraah hihi,0,0
102,murah wangi dan performanya sangat bagus scrubnya agak keras tapi untuk tubuh saya benar benar tidak keberatan pekejingnya jelek tho tutupnya tidak memiliki plastik pengaman lagi biasanya beli yang oh iya bisa digunakan untuk mencerahkan ketel ini asalkan rutin dan butuh beberapa bak baru untuk melihat hasilnya sih,0,0
103,saya biasanya menggunakan produk ini sebelum masking aromanya menyegarkan sel kulit mati terangkat wajah saya terasa lebih halus dan cerah setelah menggunakan st scrub aprikot pengontrol noda ini ,0,0
104,saya menggunakan produk ini sebagai toner asam saya menggunakannya setiap malam kadang setiap hari selama seminggu kadang x seminggu ganti ke toner asam lainnya produk ini tidak membuat wajah anda kering itu karena toner yang menghidrasi dan pelembab saya rasa ini adalah produk yang terjangkau bagi anda yang ingin mencoba penyegar asam faktanya saya pikir itu lebih baik daripada cairan bha merek as yang terkenal lebih murah juga setelah beberapa minggu pemakaian wajah saya terlihat lebih bersih merata pori pori bersih bebas komedo kalau ada jerawat saya suka kompres pakai produk ini tuangkan di kapas saya suka ganti baju pakai cosrx bha a sol hasilnya jerawat rata ,0,1
105,tertarik dengan kulit aqua karena harganya yang murah dan juga spektrum yang luas teksturnya yang cair membuat tabir surya cepat terserap wajah dan tidak lengket meski diklaim bisa untuk primer rasanya masih terlalu berminyak untuk dijadikan primer ,0,0
106,ya dan cellum aura essence adalah salah satu pemenang sk ii bagi saya selain krim mata fte dan lxp suka banget serum ini harga dan kualitasnya benar benar sebanding tidak ada ruginya apalagi jika membelinya di tempat terpercaya sejak pertama kali saya pakai dan biasanya saya pakai siang malam saya menggunakan serum dari seri whitening hasilnya seketika terlihat sangat cerah benar benar men ilkan aura wajah terutama jika anda menggunakan satu set dengan pelembab dapatkah saya menggabungkannya dengan cd uv atau cds ex bercahaya sangat instan selain itu kulit juga bersih dan cerah layak untuk dibeli,1,1
107,toner yang murah tapi agak sulit didapat tidak beralkohol tapi sayangnya saya sempat eakout pake product ini padahal isinya cukup simple sepertinya karena ada witch hazel buat saya eak out ,-1,-1
108,bisa dibersihkan cerah juga jika wajah kusam akan langsung refresh setelah menggunakan produk ini tapi untuk sesaat terasa segar setelah itu kulit terasa kering karena scrub agak kasar di kulit saya sehingga membuat kulit kering saya semakin kering produk ini mungkin lebih cocok untuk kulit berminyak menurut saya jika kulit kering jangan terlalu sering menggunakan produk ini ,0,0
109,dibeli oleh kakakku yang pergi ke korea beberapa waktu lalu untuk beberapa saat ia tinggalkan di laci tanpa disentuh hingga akhirnya tergerak untuk mencobanya yang teksturnya sangat ringan mudah meresap dan mendingin di kulit kemasannya juga oke model pompa jadi jaga kebersihannya namun saya tidak menemukan perubahan elastisitas kulit mungkin karena saya sudah berusia an jadi saya perlu serum yang lebih menendang ,0,0
110,saya memilih versi aqua skin gel karena saya suka produk yang cepat meresap ke dalam kulit dan ternyata produk ini oke tidak membuatnya lengket seperti uv cream yang saya pakai sebelumnya jadi base make upnya lumayan bagus kalau ditimpa dengan bb cream harga nilai uang b membeli kembali ya sungguh ,1,1
111,harganya sangat terjangkau dan bisa membersihkan riasan atau kotoran di wajah saya dengan cukup baik cuma sayang aromanya sangat menyengat dan ada sensasi perih di wajah setelah dibersihkan pake produk ini terus juga bisa membakar mata kalau disiram tidak sengaja ,-1,-1
